zip_code_prefix,city,state_code,latitude,longitude,unique_index
53423,paulista,PE,-7.925731129371575,-34.85961449051528,53423_paulista_PE
53425,paulista,PE,-7.900628752361871,-34.83989617238529,53425_paulista_PE
53427,paulista,PE,-7.8577290592846625,-34.83803172040586,53427_paulista_PE
53429,paulista,PE,-7.891513678596872,-34.83421955652099,53429_paulista_PE
53431,paulista,PE,-7.903987873654251,-34.83586276861163,53431_paulista_PE
53433,paulista,PE,-7.911865537343713,-34.83854784233829,53433_paulista_PE
53435,paulista,PE,-7.919366924964846,-34.834694744676334,53435_paulista_PE
53437,paulista,PE,-7.931762873111807,-34.829908029845946,53437_paulista_PE
53439,paulista,PE,-7.944757206389719,-34.834620668802316,53439_paulista_PE
53441,paulista,PE,-7.947583901239606,-34.86907212848588,53441_paulista_PE
53442,paulista,PE,-7.952374392837931,-34.855409004346996,53442_paulista_PE
53443,paulista,PE,-7.952729610148125,-34.87339227787357,53443_paulista_PE
53444,paulista,PE,-7.94960488351247,-34.86844277715341,53444_paulista_PE
53510,abreu e lima,PE,-7.906171225440439,-34.89931614568653,53510_abreu e lima_PE
53520,abreu e lima,PE,-7.91298858829824,-34.90425089245678,53520_abreu e lima_PE
53525,abreu e lima,PE,-7.910952122536735,-34.90352129078118,53525_abreu e lima_PE
53530,abreu e lima,PE,-7.918959320637979,-34.92642715194709,53530_abreu e lima_PE
53540,abreu e lima,PE,-7.924109529280756,-34.92019172735469,53540_abreu e lima_PE
53545,abreu e lima,PE,-7.913413454532678,-34.908604019508566,53545_abreu e lima_PE
53550,abreu e lima,PE,-7.907848482682304,-34.91103277757521,53550_abreu e lima_PE
53560,abreu e lima,PE,-7.904887129120079,-34.906567216417045,53560_abreu e lima_PE
53565,abreu e lima,PE,-7.903252561472126,-34.90447166007845,53565_abreu e lima_PE
53570,abreu e lima,PE,-7.890734476811465,-34.913893062798756,53570_abreu e lima_PE
53580,abreu e lima,PE,-7.899606319675365,-34.900103933228664,53580_abreu e lima_PE
53585,abreu e lima,PE,-7.898107025058228,-34.90438209374079,53585_abreu e lima_PE
53605,igarassu,PE,-7.8207618214384516,-34.915321130515665,53605_igarassu_PE
53610,igarassu,PE,-7.830738785339764,-34.90745343677355,53610_igarassu_PE
53615,igarassu,PE,-7.81588821063869,-34.90558346781596,53615_igarassu_PE
53620,igarassu,PE,-7.8447298588137615,-34.904992180909076,53620_igarassu_PE
53625,igarassu,PE,-7.869868785626565,-34.90459867211154,53625_igarassu_PE
53630,igarassu,PE,-7.853787216807515,-34.912101255780996,53630_igarassu_PE
53635,igarassu,PE,-7.872021106240439,-34.90857291252316,53635_igarassu_PE
53637,igarassu,PE,-7.858851473201897,-34.914020561289604,53637_igarassu_PE
53640,igarassu,PE,-7.834114132610791,-34.91864213051802,53640_igarassu_PE
53645,igarassu,PE,-7.870472061847875,-34.91190637630425,53645_igarassu_PE
53650,igarassu,PE,-7.814731844013434,-34.92434026748863,53650_igarassu_PE
53690,aracoiaba,PE,-7.789423347304023,-35.08967180201288,53690_aracoiaba_PE
53700,itapissuma,PE,-7.775339959982692,-34.89749776816105,53700_itapissuma_PE
53900,ilha de itamaraca,PE,-7.743883861394222,-34.83148105100228,53900_ilha de itamaraca_PE
53900,itamaraca,PE,-7.792101530254895,-34.83752407850123,53900_itamaraca_PE
53990,fernando de noronha,PE,-3.848402951611939,-32.41231025174567,53990_fernando de noronha_PE
54070,jaboatao dos guararapes,PE,-8.107706991458691,-35.022942607745726,54070_jaboatao dos guararapes_PE
54080,jaboatao dos guararapes,PE,-8.111316325417592,-35.021344433185085,54080_jaboatao dos guararapes_PE
54090,jaboatao dos guararapes,PE,-8.126271835989943,-35.0187914954907,54090_jaboatao dos guararapes_PE
54100,jaboatao dos guararapes,PE,-8.120988330704531,-35.0162659988393,54100_jaboatao dos guararapes_PE
54110,jaboatao dos guararapes,PE,-8.112201584847673,-35.01666363635652,54110_jaboatao dos guararapes_PE
54120,jaboatao dos guararapes,PE,-8.107441590515894,-35.00813859026662,54120_jaboatao dos guararapes_PE
54140,jaboatao dos guararapes,PE,-8.098973798700145,-35.016062427690876,54140_jaboatao dos guararapes_PE
54150,jaboatao dos guararapes,PE,-8.106272593366565,-34.99749196375637,54150_jaboatao dos guararapes_PE
54160,jaboatao dos guararapes,PE,-8.112184932744434,-34.99293961733501,54160_jaboatao dos guararapes_PE
54170,jaboatao dos guararapes,PE,-8.10163667646829,-34.98309886482963,54170_jaboatao dos guararapes_PE
54210,jaboatao dos guararapes,PE,-8.09924083714568,-34.9685061638099,54210_jaboatao dos guararapes_PE
54220,jaboatao dos guararapes,PE,-8.086850102517607,-34.990132857443776,54220_jaboatao dos guararapes_PE
54230,jaboatao dos guararapes,PE,-8.12460918434595,-34.968485765051675,54230_jaboatao dos guararapes_PE
54240,jaboatao dos guararapes,PE,-8.12419446320044,-34.981770584362586,54240_jaboatao dos guararapes_PE
54245,jaboatao dos guararapes,PE,-8.100736532892816,-34.99474647224307,54245_jaboatao dos guararapes_PE
54250,jaboatao dos guararapes,PE,-8.097629475948587,-34.97482141792615,54250_jaboatao dos guararapes_PE
54260,jaboatao dos guararapes,PE,-8.118715226206122,-34.9677396444728,54260_jaboatao dos guararapes_PE
54270,jaboatao dos guararapes,PE,-8.083185229281865,-34.98531860784513,54270_jaboatao dos guararapes_PE
54275,jaboatao dos guararapes,PE,-8.133316780221906,-34.97195784066572,54275_jaboatao dos guararapes_PE
54280,jaboatao dos guararapes,PE,-8.112125440767556,-34.966777316387294,54280_jaboatao dos guararapes_PE
54290,jaboatao dos guararapes,PE,-8.129165664023848,-34.96016276282975,54290_jaboatao dos guararapes_PE
54300,jaboatao dos guararapes,PE,-8.124613730170209,-34.96536989621935,54300_jaboatao dos guararapes_PE
54310,jaboatao dos guararapes,PE,-8.157293377464164,-34.92387676198669,54310_jaboatao dos guararapes_PE
54315,jaboatao dos guararapes,PE,-8.152808319350948,-34.927077125557844,54315_jaboatao dos guararapes_PE
54320,jaboatao dos guararapes,PE,-8.142856073662376,-34.93870628669492,54320_jaboatao dos guararapes_PE
54325,jaboatao dos guararapes,PE,-8.159483399796722,-34.93519566872967,54325_jaboatao dos guararapes_PE
54330,jaboatao dos guararapes,PE,-8.166662681274042,-34.931398245762466,54330_jaboatao dos guararapes_PE
54335,jaboatao dos guararapes,PE,-8.167924953205766,-34.93654862445207,54335_jaboatao dos guararapes_PE
54340,jaboatao dos guararapes,PE,-8.190602814008132,-34.95953169158241,54340_jaboatao dos guararapes_PE
54345,jaboatao dos guararapes,PE,-8.19479574145911,-34.9699722708313,54345_jaboatao dos guararapes_PE
54350,jaboatao dos guararapes,PE,-8.16521476746383,-34.94922113366425,54350_jaboatao dos guararapes_PE
54352,jaboatao dos guararapes,PE,-8.172833428513304,-34.95425210808941,54352_jaboatao dos guararapes_PE
54353,jaboatao dos guararapes,PE,-8.177621297306112,-34.93752198277874,54353_jaboatao dos guararapes_PE
54360,jaboatao dos guararapes,PE,-8.143638981980642,-34.96857395528078,54360_jaboatao dos guararapes_PE
54365,jaboatao dos guararapes,PE,-8.15190609803911,-34.978263964710365,54365_jaboatao dos guararapes_PE
54368,jaboatao dos guararapes,PE,-8.149989292999976,-34.95927999999998,54368_jaboatao dos guararapes_PE
54400,jaboatao dos guararapes,PE,-8.15751081049169,-34.91546529359895,54400_jaboatao dos guararapes_PE
54400,recife,PE,-8.16369711795259,-34.91658700320264,54400_recife_PE
54410,jaboatao dos guararapes,PE,-8.175710485358678,-34.92276192818576,54410_jaboatao dos guararapes_PE
54420,jaboatao dos guararapes,PE,-8.18622598499496,-34.92389917972129,54420_jaboatao dos guararapes_PE
54420,jaboatao dos gurarapes,PE,-8.18910914452741,-34.91869326880734,54420_jaboatao dos gurarapes_PE
54430,jaboatao dos guararapes,PE,-8.193314984364957,-34.92967967059721,54430_jaboatao dos guararapes_PE
54440,jaboatao dos guararapes,PE,-8.203213787276564,-34.9222356175051,54440_jaboatao dos guararapes_PE
54450,jaboatao dos guararapes,PE,-8.203249348862848,-34.922191370488335,54450_jaboatao dos guararapes_PE
54460,jaboatao dos guararapes,PE,-8.190103837502955,-34.929293491061564,54460_jaboatao dos guararapes_PE
54470,jaboatao dos guararapes,PE,-8.214291259405533,-34.931386510675544,54470_jaboatao dos guararapes_PE
54490,jaboatao dos guararapes,PE,-8.179914175084464,-34.95413324265006,54490_jaboatao dos guararapes_PE
54500,cabo de santo agostinho,PE,-8.325519340197214,-34.98395579439119,54500_cabo de santo agostinho_PE
54505,cabo de santo agostinho,PE,-8.290711953079759,-35.03936050750751,54505_cabo de santo agostinho_PE
54510,cabo de santo agostinho,PE,-8.281014175696686,-35.02988879679226,54510_cabo de santo agostinho_PE
54515,cabo de santo agostinho,PE,-8.283749528193212,-35.024448205186026,54515_cabo de santo agostinho_PE
54517,cabo de santo agostinho,PE,-8.269364251904534,-34.999672369963776,54517_cabo de santo agostinho_PE
54520,cabo de santo agostinho,PE,-8.30165053477681,-35.02589467734538,54520_cabo de santo agostinho_PE
54522,cabo de santo agostinho,PE,-8.232989596746107,-34.98206952772685,54522_cabo de santo agostinho_PE
54525,cabo de santo agostinho,PE,-8.289836708713887,-35.03203543292147,54525_cabo de santo agostinho_PE
54530,cabo de santo agostinho,PE,-8.297839317356011,-35.04086988207598,54530_cabo de santo agostinho_PE
54535,cabo de santo agostinho,PE,-8.29380666365085,-35.051966863007834,54535_cabo de santo agostinho_PE
54580,cabo de santo agostinho,PE,-8.239991419847655,-34.98535788169119,54580_cabo de santo agostinho_PE
54589,cabo de santo agostinho,PE,-8.225177485365375,-34.96722897200249,54589_cabo de santo agostinho_PE
54590,cabo de santo agostinho,PE,-8.340655406229986,-34.95806418175259,54590_cabo de santo agostinho_PE
54590,santo agostinho,PE,-8.3011476717325,-34.991508468505785,54590_santo agostinho_PE
54700,sao lourenco da mata,PE,-7.9855711644328995,-35.07647802879933,54700_sao lourenco da mata_PE
54705,sao lourenco da mata,PE,-8.005471521655219,-35.018059792313075,54705_sao lourenco da mata_PE
54710,sao lourenco da mata,PE,-8.001562059616601,-35.04860326817894,54710_sao lourenco da mata_PE
54715,sao lourenco da mata,PE,-8.008589198297178,-35.02606350949234,54715_sao lourenco da mata_PE
54720,sao lourenco da mata,PE,-8.005559080479397,-35.03456746511351,54720_sao lourenco da mata_PE
54725,sao lourenco da mata,PE,-7.992048716616624,-35.045477049414615,54725_sao lourenco da mata_PE
54727,sao lourenco da mata,PE,-7.9911810882138665,-35.051661189345374,54727_sao lourenco da mata_PE
54730,sao lourenco da mata,PE,-7.996447013678143,-35.046001564725955,54730_sao lourenco da mata_PE
54733,sao lourenco da mata,PE,-8.002344702428482,-35.00822627542937,54733_sao lourenco da mata_PE
54735,sao lourenco da mata,PE,-7.992549132217216,-35.0389891714757,54735_sao lourenco da mata_PE
54737,sao lourenco da mata,PE,-7.982593659554368,-35.06900816762492,54737_sao lourenco da mata_PE
54740,sao lourenco da mata,PE,-7.99909551584133,-35.029237417424724,54740_sao lourenco da mata_PE
54749,nossa senhora da luz,PE,-8.013046096085766,-35.01401277825204,54749_nossa senhora da luz_PE
54749,sao lourenco da mata,PE,-8.034989499989507,-35.10375419445552,54749_sao lourenco da mata_PE
54753,camaragibe,PE,-8.014742109493973,-34.97103983853426,54753_camaragibe_PE
54756,camaragibe,PE,-7.999858135878485,-34.978788304698924,54756_camaragibe_PE
54758,camaragibe,PE,-8.013534840848648,-34.96562903248908,54758_camaragibe_PE
54759,camaragibe,PE,-8.00728059750929,-34.98556095694916,54759_camaragibe_PE
54762,camaragibe,PE,-8.025757398808876,-34.98144938736345,54762_camaragibe_PE
54765,camaragibe,PE,-8.025986020503979,-34.99149189254783,54765_camaragibe_PE
54766,camaragibe,PE,-8.02469637649315,-34.98810707118131,54766_camaragibe_PE
54767,camaragibe,PE,-8.02765127822341,-35.00090812336237,54767_camaragibe_PE
54768,camaragibe,PE,-8.014626699280933,-34.99133891984261,54768_camaragibe_PE
54771,camaragibe,PE,-8.016240152520824,-34.99239585184376,54771_camaragibe_PE
54774,camaragibe,PE,-8.01551264342609,-34.99806952941992,54774_camaragibe_PE
54777,camaragibe,PE,-8.013411882352397,-35.00163447290659,54777_camaragibe_PE
54783,camaragibe,PE,-7.951478903483557,-35.01989675589162,54783_camaragibe_PE
54786,camaragibe,PE,-7.9571435979955165,-35.00979604606584,54786_camaragibe_PE
54789,camaragibe,PE,-7.98529904554083,-34.99979194601273,54789_camaragibe_PE
54792,camaragibe,PE,-7.979405219339859,-34.9794320028496,54792_camaragibe_PE
54800,moreno,PE,-8.117687852170764,-35.10906962079458,54800_moreno_PE
55002,caruaru,PE,-8.285576731206008,-35.96653442259612,55002_caruaru_PE
55004,caruaru,PE,-8.285099800760587,-35.97075615496189,55004_caruaru_PE
55006,caruaru,PE,-8.288175479219738,-35.97811076926421,55006_caruaru_PE
55008,caruaru,PE,-8.287281879320188,-35.98488140836186,55008_caruaru_PE
55010,caruaru,PE,-8.278966125240608,-35.97933784804241,55010_caruaru_PE
55012,caruaru,PE,-8.278209618551262,-35.971818402748234,55012_caruaru_PE
55014,caruaru,PE,-8.26953643239802,-35.975510819304034,55014_caruaru_PE
55016,caruaru,PE,-8.26333336384059,-35.966623190811944,55016_caruaru_PE
55018,caruaru,PE,-8.274926166113636,-35.959170786559135,55018_caruaru_PE
55019,caruaru,PE,-8.267401448094962,-35.95359048083231,55019_caruaru_PE
55020,caruaru,PE,-8.278983882696503,-35.96008676657704,55020_caruaru_PE
55021,caruaru,PE,-8.275906790999954,-35.94974999999994,55021_caruaru_PE
55022,caruaru,PE,-8.278414981347664,-35.935392688238025,55022_caruaru_PE
55024,caruaru,PE,-8.28742507916449,-35.95632324203261,55024_caruaru_PE
55026,caruaru,PE,-8.293435290662414,-35.96191416130138,55026_caruaru_PE
55028,caruaru,PE,-8.295716270510479,-35.966258604551975,55028_caruaru_PE
55030,caruaru,PE,-8.296751632469514,-35.97352671731392,55030_caruaru_PE
55031,caruaru,PE,-8.308666219294135,-35.97501430517225,55031_caruaru_PE
55032,caruaru,PE,-8.297863316423,-35.981333720590364,55032_caruaru_PE
55034,caruaru,PE,-8.287510000778775,-35.99303980777985,55034_caruaru_PE
55036,caruaru,PE,-8.283663545117275,-35.99559550949583,55036_caruaru_PE
55038,caruaru,PE,-8.274033184674689,-35.98819865795634,55038_caruaru_PE
55040,caruaru,PE,-8.286712788094903,-36.00881584011634,55040_caruaru_PE
55042,caruaru,PE,-8.275617465034497,-36.0042279039756,55042_caruaru_PE
55044,caruaru,PE,-8.26821749746026,-35.98728432103964,55044_caruaru_PE
55120,riacho das almas,PE,-8.119032745627358,-35.8554051863047,55120_riacho das almas_PE
55125,toritama,PE,-8.005940973406382,-36.05850271573905,55125_toritama_PE
55130,sao caitano,PE,-8.328234227436218,-36.13764339923073,55130_sao caitano_PE
55140,tacaimbo,PE,-8.3171265773973,-36.292013477121316,55140_tacaimbo_PE
55150,belo jardim,PE,-8.336323802240527,-36.42035817987463,55150_belo jardim_PE
55152,belo jardim,PE,-8.339167964668562,-36.4351434794762,55152_belo jardim_PE
55153,belo jardim,PE,-8.332724799842504,-36.42985842301606,55153_belo jardim_PE
55154,belo jardim,PE,-8.332442608478015,-36.41755433883877,55154_belo jardim_PE
55155,belo jardim,PE,-8.33077415296544,-36.42157311990058,55155_belo jardim_PE
55156,belo jardim,PE,-21.494080589801413,-56.154587071454486,55156_belo jardim_PE
55157,belo jardim,PE,-8.334155984195148,-36.41643334388186,55157_belo jardim_PE
55158,belo jardim,PE,-8.342164859774181,-36.412399573074104,55158_belo jardim_PE
55160,serra do vento,PE,-16.133530849617333,-38.708745212779746,55160_serra do vento_PE
55168,agua fria,PE,-8.01442121869459,-34.90060401138776,55168_agua fria_PE
55170,brejo da madre de deus,PE,-8.122700502898445,-36.3499929531821,55170_brejo da madre de deus_PE
55175,fazenda nova,PE,-8.176074681211913,-36.19531528725418,55175_fazenda nova_PE
55178,sao domingos,PE,-18.240045143725364,-43.04319484534915,55178_sao domingos_PE
55180,jatauba,PE,-7.987393662317679,-36.496402368672854,55180_jatauba_PE
55190,santa cruz do capibaribe,PE,-7.9494168877333715,-36.20751196518405,55190_santa cruz do capibaribe_PE
55191,santa cruz do capibaribe,PE,-7.933765295084356,-36.19827218994935,55191_santa cruz do capibaribe_PE
55192,santa cruz do capibaribe,PE,-7.952836640492993,-36.203462600411044,55192_santa cruz do capibaribe_PE
55194,santa cruz do capibaribe,PE,-7.9513540273972865,-36.20882553252547,55194_santa cruz do capibaribe_PE
55195,santa cruz do capibaribe,PE,-7.950179227527664,-36.214732555503396,55195_santa cruz do capibaribe_PE
55199,santa cruz do capibaribe,PE,-7.960677962572691,-36.20464344385904,55199_santa cruz do capibaribe_PE
55200,pesqueira,PE,-8.361198976690272,-36.69778368815529,55200_pesqueira_PE
55240,pocao,PE,-8.185329571778535,-36.70592893287715,55240_pocao_PE
55250,sanharo,PE,-8.36258086600933,-36.56253329539981,55250_sanharo_PE
55260,alagoinha,PE,-8.46694562351873,-36.77493608173755,55260_alagoinha_PE
55265,perpetuo socorro,PE,-8.538205697021308,-36.7250466146284,55265_perpetuo socorro_PE
55270,venturosa,PE,-8.577220375043272,-36.872889716554226,55270_venturosa_PE
55280,pedra,PE,-8.51745895169422,-36.93822895865954,55280_pedra_PE
55290,garanhuns,PE,-8.912742075350845,-36.481261332902754,55290_garanhuns_PE
55291,garanhuns,PE,-8.907578141458554,-36.480663669704185,55291_garanhuns_PE
55292,garanhuns,PE,-8.900856655723569,-36.49404043781242,55292_garanhuns_PE
55293,garanhuns,PE,-8.893080970656841,-36.49465726391488,55293_garanhuns_PE
55294,garanhuns,PE,-8.882841133522527,-36.5004086141565,55294_garanhuns_PE
55295,garanhuns,PE,-8.884654832868689,-36.48715255613288,55295_garanhuns_PE
55296,garanhuns,PE,-8.887675686716657,-36.480487829537914,55296_garanhuns_PE
55297,garanhuns,PE,-8.87668607880139,-36.47033678609876,55297_garanhuns_PE
55298,garanhuns,PE,-8.885144139592253,-36.467214940729825,55298_garanhuns_PE
55299,garanhuns,PE,-8.88175644743443,-36.46712600033352,55299_garanhuns_PE
55302,sao pedro,PE,-8.51444581298122,-35.124573377136564,55302_sao pedro_PE
55305,terezinha,PE,-9.056486248522996,-36.624544838617396,55305_terezinha_PE
55310,palmeirina,PE,-9.003899880817357,-36.32576030519953,55310_palmeirina_PE
55315,correntes,PE,-9.130222956872599,-36.328720148830016,55315_correntes_PE
55320,lagoa do ouro,PE,-9.124885317116957,-36.45920715548076,55320_lagoa do ouro_PE
55325,brejao,PE,-9.024839005157318,-36.57020044972058,55325_brejao_PE
55330,bom conselho,PE,-9.176445417253401,-36.68004737812928,55330_bom conselho_PE
55334,rainha isabel,PE,-9.275841958770897,-36.61337310343079,55334_rainha isabel_PE
55340,aguas belas,PE,-9.10864643051146,-37.116827607179474,55340_aguas belas_PE
55345,iati,PE,-9.057300095303352,-36.8567758634224,55345_iati_PE
55350,saloa,PE,-8.975353395862012,-36.68839406816477,55350_saloa_PE
55355,paranatama,PE,-8.916920160366196,-36.658210371030876,55355_paranatama_PE
55360,caetes,PE,-8.774425478355141,-36.62489739458794,55360_caetes_PE
55365,capoeiras,PE,-8.738398503248888,-36.62696357103045,55365_capoeiras_PE
55370,sao bento do una,PE,-8.522463484208362,-36.4451821080104,55370_sao bento do una_PE
55375,calcado,PE,-8.742144182486907,-36.33608076828514,55375_calcado_PE
55380,cachoeirinha,PE,-8.488937828555411,-36.23647462865739,55380_cachoeirinha_PE
55385,lajedo,PE,-8.661407364671868,-36.322752994920094,55385_lajedo_PE
55390,ibirajuba,PE,-8.58060234387279,-36.178136321028695,55390_ibirajuba_PE
55395,jupi,PE,-8.711931102286952,-36.4164675244086,55395_jupi_PE
55398,jucati,PE,-8.706206283729113,-36.486718962921906,55398_jucati_PE
55400,catende,PE,-8.664875477141445,-35.726476853072626,55400_catende_PE
55402,laje grande,PE,-8.599729853836907,-35.763144909990004,55402_laje grande_PE
55405,maraial,PE,-8.784602510954029,-35.81346538411286,55405_maraial_PE
55409,jaqueira,PE,-8.729323034261816,-35.79625525527233,55409_jaqueira_PE
55410,sao benedito do sul,PE,-8.806593480129605,-35.92328498126335,55410_sao benedito do sul_PE
55415,quipapa,PE,-8.82732714117478,-36.01249845963129,55415_quipapa_PE
55420,canhotinho,PE,-8.87808736309559,-36.19768137199234,55420_canhotinho_PE
55430,angelim,PE,-8.88949957312104,-36.285351586822706,55430_angelim_PE
55435,sao joao,PE,-8.875087087655608,-36.367342051246354,55435_sao joao_PE
55440,belem de maria,PE,-8.625480433374818,-35.839819929281575,55440_belem de maria_PE
55445,batateira,PE,-8.56167727751966,-35.829577087670856,55445_batateira_PE
55450,lagoa dos gatos,PE,-8.657102524432482,-35.903278289882294,55450_lagoa dos gatos_PE
55460,cupira,PE,-8.610039861901058,-35.95290294383694,55460_cupira_PE
55470,panelas,PE,-8.666848494429672,-36.02254466108468,55470_panelas_PE
55473,cruzes,PE,-8.656256246884105,-36.09963061646461,55473_cruzes_PE
55473,panelas,PE,-8.656658629334485,-36.10055780660492,55473_panelas_PE
55480,jurema,PE,-8.717915327633477,-36.13832552565569,55480_jurema_PE
55485,jurema,PE,-8.760694500000003,-36.190030500000006,55485_jurema_PE
55485,santo antonio das queimadas,PE,-14.16376633107807,-39.578882278257275,55485_santo antonio das queimadas_PE
55490,altinho,PE,-8.488412188320007,-36.060834472466134,55490_altinho_PE
55495,agrestina,PE,-8.455301449189502,-35.94674500482197,55495_agrestina_PE
55500,escada,PE,-8.366455414791306,-35.241293188620496,55500_escada_PE
55510,primavera,PE,-8.345100150764194,-35.353780839037825,55510_primavera_PE
55515,amaraji,PE,-8.377196178795597,-35.45187753913961,55515_amaraji_PE
55520,ribeirao,PE,-8.515589605095016,-35.37751923270999,55520_ribeirao_PE
55525,cortes,PE,-8.473358034899954,-35.54297277924132,55525_cortes_PE
55530,gameleira,PE,-8.583845869744591,-35.38551945170352,55530_gameleira_PE
55535,joaquim nabuco,PE,-8.624641619611896,-35.52575793502611,55535_joaquim nabuco_PE
55540,palmares,PE,-8.68019428917731,-35.58901234652733,55540_palmares_PE
55550,agua preta,PE,-8.7061366938173,-35.5172329639589,55550_agua preta_PE
55555,xexeu,PE,-8.805593489752404,-35.62645315040117,55555_xexeu_PE
55560,barreiros,PE,-8.814368253769993,-35.19723982194832,55560_barreiros_PE
55565,sao jose da coroa grande,PE,-8.895839896862329,-35.14977091411425,55565_sao jose da coroa grande_PE
55570,rio formoso,PE,-8.66225141354085,-35.15251646454846,55570_rio formoso_PE
55578,tamandare,PE,-8.75409256775714,-35.11305893138299,55578_tamandare_PE
55580,sirinhaem,PE,-8.594978615764882,-35.11248897694779,55580_sirinhaem_PE
55590,ipojuca,PE,-8.4433748060423,-35.03118658174167,55590_ipojuca_PE
55592,nossa senhora do o,PE,-8.386277194862117,-34.99509688438708,55592_nossa senhora do o_PE
55595,camela,PE,-8.513416771244213,-35.12499301620093,55595_camela_PE
55600,vitoria de santo antao,PE,-8.107024861503833,-35.297153743406994,55600_vitoria de santo antao_PE
55602,vitoria de santo antao,PE,-8.120647980658173,-35.29660260210863,55602_vitoria de santo antao_PE
55604,vitoria de santo antao,PE,-8.121888509085515,-35.30296618726716,55604_vitoria de santo antao_PE
55605,vitoria de santo antao,PE,-8.116711920466186,-35.295985989833966,55605_vitoria de santo antao_PE
55606,vitoria de santo antao,PE,-8.119923246597814,-35.309056727563636,55606_vitoria de santo antao_PE
55608,vitoria de santo antao,PE,-8.112597640131202,-35.30096605506485,55608_vitoria de santo antao_PE
55610,vitoria de santo antao,PE,-8.108601350618935,-35.28554232720452,55610_vitoria de santo antao_PE
55612,vitoria de santo antao,PE,-8.116186272989387,-35.28725239881749,55612_vitoria de santo antao_PE
55614,vitoria de santo antao,PE,-8.124836261900885,-35.28934668351152,55614_vitoria de santo antao_PE
55618,pirituba,PE,-15.778086223293393,-41.03447360455269,55618_pirituba_PE
55620,gloria do goita,PE,-8.000459732430887,-35.295205028115895,55620_gloria do goita_PE
55630,pombos,PE,-8.14039933473923,-35.390146709540424,55630_pombos_PE
55636,cha grande,PE,-8.240204867281301,-35.461294318252115,55636_cha grande_PE
55640,gravata,PE,-8.205833536211038,-35.563581,55640_gravata_PE
55641,gravata,PE,-8.200925627968154,-35.56983866798643,55641_gravata_PE
55642,gravata,PE,-8.198083392728066,-35.55859029092016,55642_gravata_PE
55643,gravata,PE,-8.212306729010429,-35.56681135533073,55643_gravata_PE
55644,gravata,PE,-8.210005180786318,-35.57625126378737,55644_gravata_PE
55645,gravata,PE,-8.195438881807416,-35.57416261225935,55645_gravata_PE
55650,passira,PE,-7.98191198915337,-35.58176162832357,55650_passira_PE
55655,cumaru,PE,-8.010542385495333,-35.69929680773797,55655_cumaru_PE
55660,bezerros,PE,-8.236789918693471,-35.75451441331495,55660_bezerros_PE
55665,camocim de sao felix,PE,-8.361373475780852,-35.762788622076954,55665_camocim de sao felix_PE
55670,sao joaquim do monte,PE,-8.434941455815402,-35.811200200344494,55670_sao joaquim do monte_PE
55675,salgadinho,PE,-7.940611209282875,-35.63549046498017,55675_salgadinho_PE
55680,bonito,PE,-8.471947538937775,-35.73175413670717,55680_bonito_PE
55690,barra de guabiraba,PE,-8.420432402918046,-35.661620866823256,55690_barra de guabiraba_PE
55695,saire,PE,-8.32392015652457,-35.70746132802118,55695_saire_PE
55700,limoeiro,PE,-7.8770978925079795,-35.447931733340575,55700_limoeiro_PE
55715,feira nova,PE,-7.949320075528437,-35.38532087075868,55715_feira nova_PE
55720,joao alfredo,PE,-7.857285701367845,-35.59299748109579,55720_joao alfredo_PE
55730,bom jardim,PE,-7.796382236154199,-35.589215284292514,55730_bom jardim_PE
55735,bizarra,PE,-7.9511256783138675,-34.87575706855559,55735_bizarra_PE
55735,bom jardim,PE,-3.5424235223252274,-45.60879670261087,55735_bom jardim_PE
55740,machados,PE,-7.686007786758421,-35.51540382829989,55740_machados_PE
55745,orobo,PE,-7.74876506775713,-35.60438385645243,55745_orobo_PE
55750,surubim,PE,-7.842574489990516,-35.759952285651224,55750_surubim_PE
55755,casinhas,PE,-7.754587487261022,-35.718990928214886,55755_casinhas_PE
55760,vertente do lerio,PE,-7.784435999999946,-35.832882499999954,55760_vertente do lerio_PE
55765,santa maria do cambuca,PE,-7.828305431028002,-35.88358446691473,55765_santa maria do cambuca_PE
55770,vertentes,PE,-7.907004259275156,-35.98911662442934,55770_vertentes_PE
55780,frei miguelinho,PE,-7.944719223274966,-35.9141928666744,55780_frei miguelinho_PE
55790,taquaritinga do norte,PE,-7.912919077321159,-36.06859868165274,55790_taquaritinga do norte_PE
55800,nazare da mata,PE,-7.7437638578446295,-35.22739286501823,55800_nazare da mata_PE
55805,tracunhaem,PE,-7.802056206299442,-35.23636556057312,55805_tracunhaem_PE
55811,carpina,PE,-7.844272764671797,-35.24648589012492,55811_carpina_PE
55813,carpina,PE,-7.8497803312794145,-35.25935967169508,55813_carpina_PE
55814,carpina,PE,-7.845872969859305,-35.263928710856156,55814_carpina_PE
55815,carpina,PE,-7.842184863055936,-35.25523069393009,55815_carpina_PE
55816,carpina,PE,-7.843200378208134,-35.26359982353842,55816_carpina_PE
55817,carpina,PE,-7.8378238285910875,-35.24830859349011,55817_carpina_PE
55818,carpina,PE,-7.849356029374,-35.252288202106065,55818_carpina_PE
55819,carpina,PE,-7.843467207033216,-35.23462870906822,55819_carpina_PE
55820,lagoa do carro,PE,-7.84297494761647,-35.310573487374334,55820_lagoa do carro_PE
55825,paudalho,PE,-7.894243827114888,-35.17876129173781,55825_paudalho_PE
55835,cha de alegria,PE,-7.997070277791265,-35.21069703695403,55835_cha de alegria_PE
